# R0[kpc]  rhoc[GeV/cm3]  Rc[kpc] chi2
7.5  0.8571  8.5721  25.2542
7.5  0.9796  8.5721  20.4378
7.5  1.1020  8.5721  16.6375
7.5  1.2245  8.5721  13.3487
7.5  1.3469  8.5721  11.1078
7.5  1.4694  8.5721  9.6489
7.5  1.5918  8.5721  8.9699
7.5  1.7143  8.5721  9.0302
7.5  1.8367  8.5721  9.3537
7.5  1.9592  8.5721  9.4533
7.5  2.0816  8.5721  10.5390
7.5  2.2041  8.5721  11.8584
7.5  2.3265  8.5721  14.1245
7.5  2.4490  8.5721  17.0495
7.5  2.5714  8.5721  20.8696
7.5  2.6939  8.5721  24.9372
7.5  2.8163  8.5721  29.8475
7.5  2.9388  8.5721  35.4354
