# R0=8.178 kpc
# V0[km/s]  rho0[GeV/cm3]  Rc[kpc]  chi2
238.0  0.3898  23.3901  41.3898
238.0  0.3898  23.8985  47.7764
238.0  0.3898  24.4070  60.3121
238.0  0.3898  24.9154  71.3673
238.0  0.3898  25.4239  75.8005
238.0  0.3898  25.9323  95.6889
238.0  0.3898  26.4408  121.8834
238.0  0.3898  26.9493  100000.0000
238.0  0.3898  27.4577  100000.0000
238.0  0.3898  27.9662  100000.0000
238.0  0.3898  28.4746  100000.0000
238.0  0.3898  28.9831  100000.0000
238.0  0.3898  29.4915  100000.0000
238.0  0.3898  30.0000  100000.0000
238.0  0.4017  0.0010  100000.0000
238.0  0.4017  0.5095  98.1400
238.0  0.4017  1.0179  98.4236
238.0  0.4017  1.5264  78.8633
238.0  0.4017  2.0348  71.0197
238.0  0.4017  2.5433  62.7954
238.0  0.4017  3.0517  57.0230
238.0  0.4017  3.5602  50.0820
238.0  0.4017  4.0687  46.0939
238.0  0.4017  4.5771  40.7337
238.0  0.4017  5.0856  38.1645
238.0  0.4017  5.5940  35.3975
238.0  0.4017  6.1025  33.7749
238.0  0.4017  6.6109  31.2251
238.0  0.4017  7.1194  29.5271
238.0  0.4017  7.6279  27.6758
238.0  0.4017  8.1363  26.1829
238.0  0.4017  8.6448  24.7438
238.0  0.4017  9.1532  23.2881
238.0  0.4017  9.6617  22.1835
238.0  0.4017  10.1702  21.0011
238.0  0.4017  10.6786  19.9273
238.0  0.4017  11.1871  18.9798
238.0  0.4017  11.6955  18.1333
238.0  0.4017  12.2040  17.3754
238.0  0.4017  12.7124  16.5987
238.0  0.4017  13.2209  15.9147
238.0  0.4017  13.7294  15.2782
238.0  0.4017  14.2378  15.0645
238.0  0.4017  14.7463  14.8288
238.0  0.4017  15.2547  14.8188
238.0  0.4017  15.7632  14.6700
238.0  0.4017  16.2716  14.8328
238.0  0.4017  16.7801  14.4390
238.0  0.4017  17.2886  14.4853
238.0  0.4017  17.7970  14.4444
238.0  0.4017  18.3055  14.0377
238.0  0.4017  18.8139  14.9341
238.0  0.4017  19.3224  15.8900
238.0  0.4017  19.8308  16.1815
238.0  0.4017  20.3393  17.5741
238.0  0.4017  20.8478  19.4130
238.0  0.4017  21.3562  20.9294
238.0  0.4017  21.8647  22.5311
238.0  0.4017  22.3731  26.6592
238.0  0.4017  22.8816  28.8953
238.0  0.4017  23.3901  33.0279
238.0  0.4017  23.8985  40.6549
238.0  0.4017  24.4070  52.1955
238.0  0.4017  24.9154  51.8835
238.0  0.4017  25.4239  65.3630
238.0  0.4017  25.9323  77.3146
238.0  0.4017  26.4408  88.5063
238.0  0.4017  26.9493  103.4868
238.0  0.4017  27.4577  131.3460
238.0  0.4017  27.9662  100000.0000
238.0  0.4017  28.4746  100000.0000
238.0  0.4017  28.9831  100000.0000
238.0  0.4017  29.4915  100000.0000
238.0  0.4017  30.0000  100000.0000
238.0  0.4136  0.0010  100000.0000
238.0  0.4136  0.5095  95.7021
238.0  0.4136  1.0179  95.7007
238.0  0.4136  1.5264  76.5988
238.0  0.4136  2.0348  74.4584
238.0  0.4136  2.5433  64.9946
238.0  0.4136  3.0517  58.8510
238.0  0.4136  3.5602  52.1883
238.0  0.4136  4.0687  46.7120
238.0  0.4136  4.5771  42.4611
238.0  0.4136  5.0856  38.2127
238.0  0.4136  5.5940  35.2742
238.0  0.4136  6.1025  33.1055
238.0  0.4136  6.6109  30.8946
238.0  0.4136  7.1194  29.0706
238.0  0.4136  7.6279  27.4688
238.0  0.4136  8.1363  25.6712
238.0  0.4136  8.6448  24.2117
238.0  0.4136  9.1532  22.9022
238.0  0.4136  9.6617  21.4624
238.0  0.4136  10.1702  20.3537
238.0  0.4136  10.6786  19.3341
238.0  0.4136  11.1871  18.2389
238.0  0.4136  11.6955  17.4442
238.0  0.4136  12.2040  16.6309
238.0  0.4136  12.7124  15.9635
238.0  0.4136  13.2209  15.2978
238.0  0.4136  13.7294  14.6958
238.0  0.4136  14.2378  14.0777
238.0  0.4136  14.7463  14.0248
238.0  0.4136  15.2547  13.4352
238.0  0.4136  15.7632  13.8452
238.0  0.4136  16.2716  13.9444
238.0  0.4136  16.7801  14.3155
238.0  0.4136  17.2886  13.7658
238.0  0.4136  17.7970  13.3879
238.0  0.4136  18.3055  13.5086
238.0  0.4136  18.8139  14.0806
238.0  0.4136  19.3224  15.1039
238.0  0.4136  19.8308  16.3267
238.0  0.4136  20.3393  16.7141
238.0  0.4136  20.8478  18.5611
238.0  0.4136  21.3562  20.4533
238.0  0.4136  21.8647  21.5577
238.0  0.4136  22.3731  23.5366
238.0  0.4136  22.8816  24.7705
238.0  0.4136  23.3901  29.8547
238.0  0.4136  23.8985  34.8184
238.0  0.4136  24.4070  42.2581
238.0  0.4136  24.9154  45.2644
238.0  0.4136  25.4239  55.5830
238.0  0.4136  25.9323  68.8928
238.0  0.4136  26.4408  72.1138
238.0  0.4136  26.9493  91.8005
238.0  0.4136  27.4577  99.1705
238.0  0.4136  27.9662  111.7179
238.0  0.4136  28.4746  139.5482
238.0  0.4136  28.9831  100000.0000
238.0  0.4136  29.4915  100000.0000
238.0  0.4136  30.0000  100000.0000
238.0  0.4254  0.0010  100000.0000
238.0  0.4254  0.5095  100000.0000
238.0  0.4254  1.0179  93.3546
238.0  0.4254  1.5264  93.4417
238.0  0.4254  2.0348  74.0991
238.0  0.4254  2.5433  66.4189
238.0  0.4254  3.0517  58.2335
238.0  0.4254  3.5602  52.7063
238.0  0.4254  4.0687  45.9147
238.0  0.4254  4.5771  42.2374
238.0  0.4254  5.0856  37.3197
238.0  0.4254  5.5940  35.1710
238.0  0.4254  6.1025  32.6490
238.0  0.4254  6.6109  30.8995
238.0  0.4254  7.1194  28.7307
238.0  0.4254  7.6279  26.9982
238.0  0.4254  8.1363  25.4665
238.0  0.4254  8.6448  23.7462
238.0  0.4254  9.1532  22.3463
238.0  0.4254  9.6617  21.1382
238.0  0.4254  10.1702  19.7437
238.0  0.4254  10.6786  18.6634
238.0  0.4254  11.1871  17.7763
238.0  0.4254  11.6955  16.6953
238.0  0.4254  12.2040  15.9227
238.0  0.4254  12.7124  15.2245
238.0  0.4254  13.2209  14.5755
238.0  0.4254  13.7294  14.0355
238.0  0.4254  14.2378  13.5235
238.0  0.4254  14.7463  13.0706
238.0  0.4254  15.2547  12.9578
238.0  0.4254  15.7632  12.5302
238.0  0.4254  16.2716  13.1283
238.0  0.4254  16.7801  13.4138
238.0  0.4254  17.2886  13.6971
238.0  0.4254  17.7970  13.6035
238.0  0.4254  18.3055  13.3857
238.0  0.4254  18.8139  13.6249
238.0  0.4254  19.3224  14.3211
238.0  0.4254  19.8308  15.0328
238.0  0.4254  20.3393  15.9391
238.0  0.4254  20.8478  16.5429
238.0  0.4254  21.3562  17.5764
238.0  0.4254  21.8647  19.0393
238.0  0.4254  22.3731  20.9313
238.0  0.4254  22.8816  23.7802
238.0  0.4254  23.3901  25.6267
238.0  0.4254  23.8985  30.8650
238.0  0.4254  24.4070  33.9452
238.0  0.4254  24.9154  39.1382
238.0  0.4254  25.4239  44.3281
238.0  0.4254  25.9323  53.4021
238.0  0.4254  26.4408  61.9909
238.0  0.4254  26.9493  73.2483
238.0  0.4254  27.4577  91.0906
238.0  0.4254  27.9662  97.2988
238.0  0.4254  28.4746  120.9109
238.0  0.4254  28.9831  132.1260
238.0  0.4254  29.4915  146.6265
238.0  0.4254  30.0000  100000.0000
238.0  0.4373  0.0010  100000.0000
238.0  0.4373  0.5095  100000.0000
238.0  0.4373  1.0179  91.3074
238.0  0.4373  1.5264  91.1804
238.0  0.4373  2.0348  72.2191
238.0  0.4373  2.5433  70.0336
238.0  0.4373  3.0517  56.6077
238.0  0.4373  3.5602  54.6504
238.0  0.4373  4.0687  48.2386
238.0  0.4373  4.5771  42.9071
238.0  0.4373  5.0856  38.9375
238.0  0.4373  5.5940  34.9515
238.0  0.4373  6.1025  32.8031
238.0  0.4373  6.6109  30.4197
238.0  0.4373  7.1194  28.4414
238.0  0.4373  7.6279  26.6409
238.0  0.4373  8.1363  25.0155
238.0  0.4373  8.6448  23.5300
238.0  0.4373  9.1532  21.9049
238.0  0.4373  9.6617  20.5850
238.0  0.4373  10.1702  19.4523
238.0  0.4373  10.6786  18.1263
238.0  0.4373  11.1871  17.0996
238.0  0.4373  11.6955  16.3169
238.0  0.4373  12.2040  15.2780
238.0  0.4373  12.7124  14.5330
238.0  0.4373  13.2209  13.9655
238.0  0.4373  13.7294  13.3353
238.0  0.4373  14.2378  12.8618
238.0  0.4373  14.7463  12.4217
238.0  0.4373  15.2547  12.2136
238.0  0.4373  15.7632  11.9941
238.0  0.4373  16.2716  11.7947
238.0  0.4373  16.7801  12.1728
238.0  0.4373  17.2886  12.9836
238.0  0.4373  17.7970  13.2485
238.0  0.4373  18.3055  13.3252
238.0  0.4373  18.8139  13.5035
238.0  0.4373  19.3224  13.8592
238.0  0.4373  19.8308  14.6775
238.0  0.4373  20.3393  15.7808
238.0  0.4373  20.8478  16.3736
238.0  0.4373  21.3562  16.6306
238.0  0.4373  21.8647  18.7232
238.0  0.4373  22.3731  20.2891
238.0  0.4373  22.8816  22.2861
238.0  0.4373  23.3901  26.0153
238.0  0.4373  23.8985  27.9902
238.0  0.4373  24.4070  33.1058
238.0  0.4373  24.9154  33.9869
238.0  0.4373  25.4239  40.1143
238.0  0.4373  25.9323  48.8445
238.0  0.4373  26.4408  52.5620
238.0  0.4373  26.9493  64.3306
238.0  0.4373  27.4577  79.4521
238.0  0.4373  27.9662  83.2693
238.0  0.4373  28.4746  105.0074
238.0  0.4373  28.9831  108.3802
238.0  0.4373  29.4915  125.8695
238.0  0.4373  30.0000  158.0222
238.0  0.4492  0.0010  100000.0000
238.0  0.4492  0.5095  100000.0000
238.0  0.4492  1.0179  100000.0000
238.0  0.4492  1.5264  89.1905
238.0  0.4492  2.0348  78.1874
238.0  0.4492  2.5433  69.9476
238.0  0.4492  3.0517  62.3683
238.0  0.4492  3.5602  54.2390
238.0  0.4492  4.0687  48.8870
238.0  0.4492  4.5771  42.2308
238.0  0.4492  5.0856  38.7905
238.0  0.4492  5.5940  34.1099
238.0  0.4492  6.1025  32.2471
238.0  0.4492  6.6109  29.8484
238.0  0.4492  7.1194  28.2867
238.0  0.4492  7.6279  26.2752
238.0  0.4492  8.1363  24.6382
238.0  0.4492  8.6448  23.1319
238.0  0.4492  9.1532  21.6710
238.0  0.4492  9.6617  20.1554
238.0  0.4492  10.1702  18.9316
238.0  0.4492  10.6786  17.8504
238.0  0.4492  11.1871  16.6110
238.0  0.4492  11.6955  15.6578
238.0  0.4492  12.2040  14.9536
238.0  0.4492  12.7124  13.9788
238.0  0.4492  13.2209  13.2853
238.0  0.4492  13.7294  12.8388
238.0  0.4492  14.2378  12.2348
238.0  0.4492  14.7463  11.7911
238.0  0.4492  15.2547  11.4702
238.0  0.4492  15.7632  11.3575
238.0  0.4492  16.2716  11.1933
238.0  0.4492  16.7801  11.1962
238.0  0.4492  17.2886  11.9527
238.0  0.4492  17.7970  12.4138
238.0  0.4492  18.3055  12.9286
238.0  0.4492  18.8139  13.2575
238.0  0.4492  19.3224  13.6999
238.0  0.4492  19.8308  14.1671
238.0  0.4492  20.3393  15.1022
238.0  0.4492  20.8478  15.6609
238.0  0.4492  21.3562  15.4726
238.0  0.4492  21.8647  17.2759
238.0  0.4492  22.3731  19.5466
238.0  0.4492  22.8816  21.5670
238.0  0.4492  23.3901  23.6716
238.0  0.4492  23.8985  25.4822
238.0  0.4492  24.4070  30.2737
238.0  0.4492  24.9154  33.7494
238.0  0.4492  25.4239  36.8751
238.0  0.4492  25.9323  43.6196
238.0  0.4492  26.4408  50.2413
238.0  0.4492  26.9493  54.7684
238.0  0.4492  27.4577  69.5877
238.0  0.4492  27.9662  70.2051
238.0  0.4492  28.4746  86.9998
238.0  0.4492  28.9831  102.0676
238.0  0.4492  29.4915  109.2184
238.0  0.4492  30.0000  134.6791
238.0  0.4610  0.0010  100000.0000
238.0  0.4610  0.5095  100000.0000
238.0  0.4610  1.0179  100000.0000
238.0  0.4610  1.5264  87.4223
238.0  0.4610  2.0348  87.2514
238.0  0.4610  2.5433  68.3346
238.0  0.4610  3.0517  66.1335
238.0  0.4610  3.5602  52.8533
238.0  0.4610  4.0687  50.9221
238.0  0.4610  4.5771  41.1484
238.0  0.4610  5.0856  39.4878
238.0  0.4610  5.5940  35.7360
238.0  0.4610  6.1025  31.8686
238.0  0.4610  6.6109  30.0298
238.0  0.4610  7.1194  27.6983
238.0  0.4610  7.6279  25.7780
238.0  0.4610  8.1363  24.2285
238.0  0.4610  8.6448  22.7356
238.0  0.4610  9.1532  21.3579
238.0  0.4610  9.6617  19.9022
238.0  0.4610  10.1702  18.5071
238.0  0.4610  10.6786  17.3922
238.0  0.4610  11.1871  16.3411
238.0  0.4610  11.6955  15.2025
238.0  0.4610  12.2040  14.3387
238.0  0.4610  12.7124  13.6894
238.0  0.4610  13.2209  12.7962
238.0  0.4610  13.7294  12.1730
238.0  0.4610  14.2378  11.8163
238.0  0.4610  14.7463  11.2648
238.0  0.4610  15.2547  10.8727
238.0  0.4610  15.7632  10.6637
238.0  0.4610  16.2716  10.5874
238.0  0.4610  16.7801  10.8831
238.0  0.4610  17.2886  10.9581
238.0  0.4610  17.7970  11.5420
238.0  0.4610  18.3055  11.9827
238.0  0.4610  18.8139  12.7140
238.0  0.4610  19.3224  13.7103
238.0  0.4610  19.8308  13.8382
238.0  0.4610  20.3393  14.4250
238.0  0.4610  20.8478  15.5696
238.0  0.4610  21.3562  16.2238
238.0  0.4610  21.8647  16.0617
238.0  0.4610  22.3731  17.9815
238.0  0.4610  22.8816  20.3739
238.0  0.4610  23.3901  22.8387
238.0  0.4610  23.8985  24.4765
238.0  0.4610  24.4070  26.9522
238.0  0.4610  24.9154  30.8622
238.0  0.4610  25.4239  32.2781
238.0  0.4610  25.9323  39.6060
238.0  0.4610  26.4408  42.2629
238.0  0.4610  26.9493  47.7498
238.0  0.4610  27.4577  58.8645
238.0  0.4610  27.9662  71.2064
238.0  0.4610  28.4746  75.2838
238.0  0.4610  28.9831  88.3371
238.0  0.4610  29.4915  108.6202
238.0  0.4610  30.0000  115.4285
238.0  0.4729  0.0010  100000.0000
238.0  0.4729  0.5095  100000.0000
238.0  0.4729  1.0179  100000.0000
238.0  0.4729  1.5264  85.8374
238.0  0.4729  2.0348  85.5233
238.0  0.4729  2.5433  66.8962
238.0  0.4729  3.0517  64.6814
238.0  0.4729  3.5602  58.7474
238.0  0.4729  4.0687  49.6972
238.0  0.4729  4.5771  45.4462
238.0  0.4729  5.0856  38.9083
238.0  0.4729  5.5940  35.6438
238.0  0.4729  6.1025  31.1546
238.0  0.4729  6.6109  29.5157
238.0  0.4729  7.1194  27.0758
238.0  0.4729  7.6279  25.6852
238.0  0.4729  8.1363  23.7149
238.0  0.4729  8.6448  22.3114
238.0  0.4729  9.1532  20.9454
238.0  0.4729  9.6617  19.6449
238.0  0.4729  10.1702  18.2359
238.0  0.4729  10.6786  16.9702
238.0  0.4729  11.1871  15.9742
238.0  0.4729  11.6955  14.9339
238.0  0.4729  12.2040  13.9075
238.0  0.4729  12.7124  13.1457
238.0  0.4729  13.2209  12.5301
238.0  0.4729  13.7294  11.7323
238.0  0.4729  14.2378  11.1946
238.0  0.4729  14.7463  10.9136
238.0  0.4729  15.2547  10.4220
238.0  0.4729  15.7632  10.0991
238.0  0.4729  16.2716  10.2356
238.0  0.4729  16.7801  9.9559
238.0  0.4729  17.2886  10.4033
238.0  0.4729  17.7970  11.0849
238.0  0.4729  18.3055  11.2337
238.0  0.4729  18.8139  12.4037
238.0  0.4729  19.3224  12.5931
238.0  0.4729  19.8308  13.6398
238.0  0.4729  20.3393  14.0361
238.0  0.4729  20.8478  14.6953
238.0  0.4729  21.3562  16.0682
238.0  0.4729  21.8647  17.2764
238.0  0.4729  22.3731  18.3180
238.0  0.4729  22.8816  18.7274
238.0  0.4729  23.3901  21.2330
238.0  0.4729  23.8985  24.0881
238.0  0.4729  24.4070  25.8122
238.0  0.4729  24.9154  28.4051
238.0  0.4729  25.4239  32.8993
238.0  0.4729  25.9323  32.7501
238.0  0.4729  26.4408  41.4081
238.0  0.4729  26.9493  44.1237
238.0  0.4729  27.4577  50.9589
238.0  0.4729  27.9662  57.8875
238.0  0.4729  28.4746  69.1096
238.0  0.4729  28.9831  79.9494
238.0  0.4729  29.4915  93.5479
238.0  0.4729  30.0000  114.5900
238.0  0.4847  0.0010  100000.0000
238.0  0.4847  0.5095  100000.0000
238.0  0.4847  1.0179  100000.0000
238.0  0.4847  1.5264  84.4062
238.0  0.4847  2.0348  83.9671
238.0  0.4847  2.5433  73.0876
238.0  0.4847  3.0517  64.8630
238.0  0.4847  3.5602  57.5089
238.0  0.4847  4.0687  49.4696
238.0  0.4847  4.5771  44.4186
238.0  0.4847  5.0856  37.9633
238.0  0.4847  5.5940  36.3777
238.0  0.4847  6.1025  32.7910
238.0  0.4847  6.6109  29.0473
238.0  0.4847  7.1194  26.5588
238.0  0.4847  7.6279  25.0524
238.0  0.4847  8.1363  23.3092
238.0  0.4847  8.6448  21.7862
238.0  0.4847  9.1532  20.5335
238.0  0.4847  9.6617  19.2436
238.0  0.4847  10.1702  17.9669
238.0  0.4847  10.6786  16.6838
238.0  0.4847  11.1871  15.5544
238.0  0.4847  11.6955  14.6853
238.0  0.4847  12.2040  13.6384
238.0  0.4847  12.7124  12.7334
238.0  0.4847  13.2209  12.0838
238.0  0.4847  13.7294  11.4827
238.0  0.4847  14.2378  10.7915
238.0  0.4847  14.7463  10.3515
238.0  0.4847  15.2547  10.1932
238.0  0.4847  15.7632  9.7066
238.0  0.4847  16.2716  9.7400
238.0  0.4847  16.7801  9.7151
238.0  0.4847  17.2886  9.9264
238.0  0.4847  17.7970  10.0324
238.0  0.4847  18.3055  10.7671
238.0  0.4847  18.8139  11.0248
238.0  0.4847  19.3224  12.2600
238.0  0.4847  19.8308  13.5037
238.0  0.4847  20.3393  13.6682
238.0  0.4847  20.8478  14.6793
238.0  0.4847  21.3562  15.3557
238.0  0.4847  21.8647  16.5245
238.0  0.4847  22.3731  17.8850
238.0  0.4847  22.8816  19.3568
238.0  0.4847  23.3901  19.5049
238.0  0.4847  23.8985  22.1149
238.0  0.4847  24.4070  25.3109
238.0  0.4847  24.9154  27.7246
238.0  0.4847  25.4239  29.8323
238.0  0.4847  25.9323  34.8346
238.0  0.4847  26.4408  36.3691
238.0  0.4847  26.9493  43.8457
238.0  0.4847  27.4577  46.7613
238.0  0.4847  27.9662  53.9466
238.0  0.4847  28.4746  61.2416
238.0  0.4847  28.9831  72.9154
238.0  0.4847  29.4915  80.0754
238.0  0.4847  30.0000  98.3145
238.0  0.4966  0.0010  100000.0000
238.0  0.4966  0.5095  100000.0000
238.0  0.4966  1.0179  100000.0000
238.0  0.4966  1.5264  100000.0000
238.0  0.4966  2.0348  82.5564
238.0  0.4966  2.5433  82.2843
238.0  0.4966  3.0517  63.5865
238.0  0.4966  3.5602  61.3821
238.0  0.4966  4.0687  48.3822
238.0  0.4966  4.5771  46.4973
238.0  0.4966  5.0856  40.5697
238.0  0.4966  5.5940  35.5583
238.0  0.4966  6.1025  32.1381
238.0  0.4966  6.6109  28.4205
238.0  0.4966  7.1194  26.9545
238.0  0.4966  7.6279  24.5184
238.0  0.4966  8.1363  23.1805
238.0  0.4966  8.6448  21.3608
238.0  0.4966  9.1532  20.0012
238.0  0.4966  9.6617  18.9030
238.0  0.4966  10.1702  17.5558
238.0  0.4966  10.6786  16.4286
238.0  0.4966  11.1871  15.2562
238.0  0.4966  11.6955  14.2687
238.0  0.4966  12.2040  13.4910
238.0  0.4966  12.7124  12.4640
238.0  0.4966  13.2209  11.6875
238.0  0.4966  13.7294  11.1583
238.0  0.4966  14.2378  10.5544
238.0  0.4966  14.7463  9.9788
238.0  0.4966  15.2547  9.6464
238.0  0.4966  15.7632  9.5048
238.0  0.4966  16.2716  9.1211
238.0  0.4966  16.7801  9.2452
238.0  0.4966  17.2886  9.2950
238.0  0.4966  17.7970  9.5679
238.0  0.4966  18.3055  10.1199
238.0  0.4966  18.8139  10.5549
238.0  0.4966  19.3224  11.4821
238.0  0.4966  19.8308  12.8802
238.0  0.4966  20.3393  13.4698
238.0  0.4966  20.8478  14.9850
238.0  0.4966  21.3562  14.8710
238.0  0.4966  21.8647  15.8295
238.0  0.4966  22.3731  17.1537
238.0  0.4966  22.8816  18.9644
238.0  0.4966  23.3901  20.0226
238.0  0.4966  23.8985  22.0105
238.0  0.4966  24.4070  23.0178
238.0  0.4966  24.9154  26.5102
238.0  0.4966  25.4239  29.0177
238.0  0.4966  25.9323  33.6678
238.0  0.4966  26.4408  38.2828
238.0  0.4966  26.9493  43.0170
238.0  0.4966  27.4577  46.8336
238.0  0.4966  27.9662  50.3556
238.0  0.4966  28.4746  56.7301
238.0  0.4966  28.9831  69.3789
238.0  0.4966  29.4915  76.4259
238.0  0.4966  30.0000  88.1530
238.0  0.5085  0.0010  100000.0000
238.0  0.5085  0.5095  100000.0000
238.0  0.5085  1.0179  100000.0000
238.0  0.5085  1.5264  100000.0000
238.0  0.5085  2.0348  81.2703
238.0  0.5085  2.5433  80.8978
238.0  0.5085  3.0517  62.4263
238.0  0.5085  3.5602  60.2200
238.0  0.5085  4.0687  51.3098
238.0  0.5085  4.5771  45.5240
238.0  0.5085  5.0856  41.4164
238.0  0.5085  5.5940  35.0553
238.0  0.5085  6.1025  32.0793
238.0  0.5085  6.6109  27.8717
238.0  0.5085  7.1194  26.4629
238.0  0.5085  7.6279  24.0628
238.0  0.5085  8.1363  22.6358
238.0  0.5085  8.6448  21.0135
238.0  0.5085  9.1532  19.5623
238.0  0.5085  9.6617  18.3682
238.0  0.5085  10.1702  17.2378
238.0  0.5085  10.6786  16.0120
238.0  0.5085  11.1871  15.0379
238.0  0.5085  11.6955  13.9625
238.0  0.5085  12.2040  13.1211
238.0  0.5085  12.7124  12.3039
238.0  0.5085  13.2209  11.4189
238.0  0.5085  13.7294  10.7768
238.0  0.5085  14.2378  10.3646
238.0  0.5085  14.7463  9.7524
238.0  0.5085  15.2547  9.2997
238.0  0.5085  15.7632  9.0827
238.0  0.5085  16.2716  8.9408
238.0  0.5085  16.7801  8.6686
238.0  0.5085  17.2886  9.2959
238.0  0.5085  17.7970  8.9645
238.0  0.5085  18.3055  9.9652
238.0  0.5085  18.8139  9.9057
238.0  0.5085  19.3224  11.3147
238.0  0.5085  19.8308  11.6802
238.0  0.5085  20.3393  12.9092
238.0  0.5085  20.8478  14.0974
238.0  0.5085  21.3562  15.3072
238.0  0.5085  21.8647  16.5163
238.0  0.5085  22.3731  16.7797
238.0  0.5085  22.8816  17.7490
238.0  0.5085  23.3901  19.6397
238.0  0.5085  23.8985  22.0207
238.0  0.5085  24.4070  22.7968
238.0  0.5085  24.9154  25.3005
238.0  0.5085  25.4239  27.6932
238.0  0.5085  25.9323  30.2886
238.0  0.5085  26.4408  35.0421
238.0  0.5085  26.9493  40.0277
238.0  0.5085  27.4577  45.0080
238.0  0.5085  27.9662  48.9596
238.0  0.5085  28.4746  57.8755
238.0  0.5085  28.9831  59.3305
238.0  0.5085  29.4915  72.3696
238.0  0.5085  30.0000  86.8463
238.0  0.5203  0.0010  100000.0000
238.0  0.5203  0.5095  100000.0000
238.0  0.5203  1.0179  100000.0000
238.0  0.5203  1.5264  100000.0000
238.0  0.5203  2.0348  80.0918
238.0  0.5203  2.5433  79.6304
238.0  0.5203  3.0517  68.7911
238.0  0.5203  3.5602  59.1604
238.0  0.5203  4.0687  53.3906
238.0  0.5203  4.5771  45.4452
238.0  0.5203  5.0856  40.5893
238.0  0.5203  5.5940  34.2993
238.0  0.5203  6.1025  32.8138
238.0  0.5203  6.6109  29.4952
238.0  0.5203  7.1194  25.9030
238.0  0.5203  7.6279  24.5684
238.0  0.5203  8.1363  22.1665
238.0  0.5203  8.6448  20.9179
238.0  0.5203  9.1532  19.1979
238.0  0.5203  9.6617  17.9212
238.0  0.5203  10.1702  16.8940
238.0  0.5203  10.6786  15.6821
238.0  0.5203  11.1871  14.6195
238.0  0.5203  11.6955  13.7426
238.0  0.5203  12.2040  12.8105
238.0  0.5203  12.7124  12.1187
238.0  0.5203  13.2209  11.2497
238.0  0.5203  13.7294  10.5106
238.0  0.5203  14.2378  10.0075
238.0  0.5203  14.7463  9.5851
238.0  0.5203  15.2547  9.0832
238.0  0.5203  15.7632  8.7591
238.0  0.5203  16.2716  8.8413
238.0  0.5203  16.7801  8.5066
238.0  0.5203  17.2886  8.8358
238.0  0.5203  17.7970  8.9780
238.0  0.5203  18.3055  9.4509
238.0  0.5203  18.8139  10.0448
238.0  0.5203  19.3224  10.7520
238.0  0.5203  19.8308  11.6581
238.0  0.5203  20.3393  12.7375
238.0  0.5203  20.8478  14.0145
238.0  0.5203  21.3562  14.6445
238.0  0.5203  21.8647  15.9144
238.0  0.5203  22.3731  17.5709
238.0  0.5203  22.8816  18.7102
238.0  0.5203  23.3901  19.3869
238.0  0.5203  23.8985  20.3508
